avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob,method,seed,periodic_k,budget,eve_speed
0.6666666666666666,0.8622464628300837,0.13775353716991642,3.4779552584111793,0.1,0.9,periodic,44,1,80,6.0
0.6666666666666666,0.8630702127260123,0.1369297872739877,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,1,80,8.0
0.6666666666666666,0.8623020546768786,0.13769794532312132,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,1,80,8.0
0.6666666666666666,0.8622464628300837,0.13775353716991642,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,1,80,8.0
0.16666666666666666,0.6703932590800771,0.329606740919923,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,2,20,0.0
0.16666666666666666,0.6674560567105902,0.3325439432894098,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,2,20,0.0
0.16666666666666666,0.6687082609541896,0.33129173904581055,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,2,20,0.0
0.16666666666666666,0.6705142100267186,0.3294857899732814,3.3544172739359746,0.075,0.925,periodic,42,2,20,2.0
0.16666666666666666,0.6676309359983189,0.33236906400168115,3.343236208504407,0.075,0.925,periodic,43,2,20,2.0
0.16666666666666666,0.6687082609541896,0.33129173904581055,3.388129569460236,0.075,0.925,periodic,44,2,20,2.0
0.16666666666666666,0.6712913997418184,0.3287086002581816,3.424522268517706,0.09166666666666666,0.9083333333333333,periodic,42,2,20,4.0
0.16666666666666666,0.6685678134060775,0.33143218659392254,3.4172236980029322,0.09166666666666666,0.9083333333333333,periodic,43,2,20,4.0
0.16666666666666666,0.6691072239402,0.3308927760598001,3.447454356191579,0.08333333333333333,0.9166666666666666,periodic,44,2,20,4.0
0.16666666666666666,0.6715988664717881,0.3284011335282118,3.4411488868887847,0.1,0.9,periodic,42,2,20,6.0
0.16666666666666666,0.6686268450853952,0.33137315491460484,3.442038365050708,0.1,0.9,periodic,43,2,20,6.0
0.16666666666666666,0.6694060071994712,0.33059399280052887,3.4779552584111793,0.1,0.9,periodic,44,2,20,6.0
0.16666666666666666,0.671608402621777,0.328391597378223,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,2,20,8.0
0.16666666666666666,0.6686715144851528,0.3313284855148472,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,2,20,8.0
0.16666666666666666,0.6694657711747838,0.33053422882521616,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,2,20,8.0
0.3333333333333333,0.8503708162519497,0.14962918374805045,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,2,40,0.0
0.3333333333333333,0.848199168108735,0.15180083189126503,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,2,40,0.0
0.3333333333333333,0.8493629876923576,0.15063701230764232,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,2,40,0.0
0.3333333333333333,0.8504347175482344,0.14956528245176556,3.35768625467412,0.075,0.925,periodic,42,2,40,2.0
0.3333333333333333,0.8482304442034995,0.1517695557965005,3.3432740382068187,0.075,0.925,periodic,43,2,40,2.0
0.3333333333333333,0.8493629876923576,0.15063701230764234,3.3982841357318194,0.075,0.925,periodic,44,2,40,2.0
0.3333333333333333,0.8508889229761002,0.1491110770238998,3.425405083787867,0.09166666666666666,0.9083333333333333,periodic,42,2,40,4.0
0.3333333333333333,0.8487825860978158,0.15121741390218432,3.4172137128754656,0.09166666666666666,0.9083333333333333,periodic,43,2,40,4.0
0.3333333333333333,0.8499937116084586,0.15000628839154134,3.447488622306923,0.08333333333333333,0.9166666666666666,periodic,44,2,40,4.0
0.3333333333333333,0.8509340537418787,0.14906594625812145,3.4411488868887847,0.1,0.9,periodic,42,2,40,6.0
0.3333333333333333,0.8488633853922207,0.15113661460777922,3.442038365050708,0.1,0.9,periodic,43,2,40,6.0
0.3333333333333333,0.8500349048764663,0.14996509512353368,3.4779552584111793,0.1,0.9,periodic,44,2,40,6.0
0.3333333333333333,0.8509435898918675,0.14905641010813261,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,2,40,8.0
0.3333333333333333,0.8489080547919784,0.15109194520802163,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,2,40,8.0
0.3333333333333333,0.8500839594261697,0.14991604057383034,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,2,40,8.0
0.5,0.9735204405151433,0.026479559484856585,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,2,60,0.0
0.5,0.9734151000180142,0.026584899981985766,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,2,60,0.0
0.5,0.9734218128690684,0.02657818713093147,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,2,60,0.0
0.5,0.9735333419418077,0.026466658058192174,3.357038431179853,0.075,0.925,periodic,42,2,60,2.0
0.5,0.9734552047582026,0.026544795241797425,3.3447052128886035,0.075,0.925,periodic,43,2,60,2.0
0.5,0.9734218128690684,0.026578187130931474,3.3978295293641825,0.075,0.925,periodic,44,2,60,2.0
0.5,0.973725621317961,0.0262743786820389,3.425405083787867,0.09166666666666666,0.9083333333333333,periodic,42,2,60,4.0
0.5,0.9736484826647946,0.026351517335205334,3.4172137128754656,0.09166666666666666,0.9083333333333333,periodic,43,2,60,4.0
0.5,0.9736164339063776,0.02638356609362235,3.447488622306923,0.08333333333333333,0.9166666666666666,periodic,44,2,60,4.0
0.5,0.9737707520837394,0.02622924791626054,3.4411488868887847,0.1,0.9,periodic,42,2,60,6.0
0.5,0.9737292819591997,0.026270718040800226,3.442038365050708,0.1,0.9,periodic,43,2,60,6.0
0.5,0.9736576271743852,0.026342372825614656,3.4779552584111793,0.1,0.9,periodic,44,2,60,6.0
0.5,0.9737802882337283,0.026219711766271678,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,2,60,8.0
0.5,0.9737739513589574,0.026226048641042655,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,2,60,8.0
0.5,0.9737066817240887,0.026293318275911318,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,2,60,8.0
0.5,0.9735204405151433,0.026479559484856585,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,2,80,0.0
0.5,0.9734151000180142,0.026584899981985766,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,2,80,0.0
