avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.08125,0.075,0.08125,0.7703164842157657,0.2296835157842343,2.479513837289144,0.003754332962736709,-0.006332092827675262,-0.43840993733100075,0.0,1.0,0.94375,0.24375,0.5125,0.4875,security_risk,78,1.2710995780016674,7.944372362510421,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5553695113218836,0.4446304886781164,2.4620566149014964,0.012423868622639542,0.011208509258452981,-1.9912813239232399,0.0,1.0,0.95,0.3,0.49375,0.50625,security_margin,78,1.3109224339987122,8.193265212491951,scenario_stress,configs/scenario_stress.yaml
0.08125,0.08125,0.08125,0.8312797331572419,0.1687202668427581,2.4794751143364913,0.005042281200199015,0.002364077143385895,-0.4039893310108276,0.0,1.0,0.9125,0.2875,0.49375,0.50625,rollout_joint,78,35.150773033001315,219.69233145625822,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8225078827917688,0.17749211720823121,2.4510850060516005,0.002172853703260126,-0.0006120582919645443,-0.4906751466197961,0.0,1.0,0.95,0.2125,0.46875,0.53125,periodic,79,1.4410471730006975,9.00654483125436,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7676557990476788,0.23234420095232117,2.4598627867487948,0.004479102256633685,-0.003340713807000353,-0.4536027767094414,0.0,1.0,0.96875,0.20625,0.5125,0.4875,security_risk,79,1.3215150520009047,8.259469075005654,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5576769019716412,0.4423230980283588,2.4582761669793145,0.0012499628228813092,-0.003608336758507831,-2.0066322291026437,0.0,1.0,1.0,0.1125,0.45625,0.54375,security_margin,79,1.2524129690009431,7.8275810562558945,scenario_stress,configs/scenario_stress.yaml
0.075,0.0625,0.075,0.8100290517069755,0.1899709482930245,2.461936587130933,0.0074247919109152235,0.0052794794560982895,-0.4233849807996048,0.0,1.0,0.96875,0.31875,0.5125,0.4875,rollout_joint,79,33.63075664700045,210.19222904375283,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8223000003933357,0.17769999960666422,2.459154113834875,0.0024556600251817774,-0.0026745872685457555,-0.48613249555713994,0.0,1.0,0.90625,0.18125,0.50625,0.49375,periodic,80,1.2033855810004752,7.52115988125297,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7719093611854333,0.22809063881456676,2.457167300174349,0.0032410424027001145,0.0003938090109983666,-0.45004505685773066,0.0,1.0,0.94375,0.2375,0.475,0.525,security_risk,80,1.1985864769994805,7.491165481246753,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5566721271950146,0.44332787280498537,2.454713845168445,0.0072239561183626375,0.002894396609793022,-2.003996526688278,0.0,1.0,1.0,0.1875,0.475,0.525,security_margin,80,1.2208430129994667,7.630268831246667,scenario_stress,configs/scenario_stress.yaml
0.075,0.0625,0.075,0.7967791866963043,0.2032208133036956,2.457138099257091,0.010849377497219748,0.008821399169358531,-0.4317457164534669,0.0,1.0,0.96875,0.3375,0.5,0.5,rollout_joint,80,32.59032015299999,203.68950095624996,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8067319184073533,0.1932680815926468,2.4678513748540274,0.0021633838704968184,-0.00418463500571264,-0.4818808305547641,0.0,1.0,0.90625,0.1375,0.5,0.5,periodic,81,1.2202890439984913,7.62680652499057,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7669505686134508,0.23304943138654907,2.4631501155469677,0.005189583160748923,-0.0009206016045772882,-0.4488972721676331,0.0,1.0,0.95625,0.26875,0.5125,0.4875,security_risk,81,1.2141122729990457,7.5882017062440354,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5548202021959865,0.4451797978040135,2.4672527094662287,0.007207184640310051,-0.0020444472325921404,-1.9971618684013115,0.0,1.0,1.0,0.19375,0.4875,0.5125,security_margin,81,1.2194225469993398,7.621390918745874,scenario_stress,configs/scenario_stress.yaml
0.0625,0.05625,0.0625,0.7783912712982403,0.2216087287017598,2.460588232028789,0.01578353674088569,0.01406189072373859,-0.432469049821577,0.0,1.0,0.93125,0.3625,0.49375,0.50625,rollout_joint,81,32.599827100000766,203.7489193750048,scenario_stress,configs/scenario_stress.yaml
